,Bath(s),Area(Marla),Bedroom(s),Servant Quarters,Kitchens,Store Rooms,Storey Unit,Main Location,IsPrimeLoc,SolarInstalled,WaterBore,CornerHouse,luxury_type,Property era
13,5.0,5.0,4.0,1.0,2.0,1.0,2.0,B-17,False,False,True,True,0,Brand New (2025)
5439,7.0,20.0,6.0,2.0,2.0,1.0,2.0,DHA Phase 2,True,False,False,False,0,Brand New (2025)
3150,7.0,7.0,5.0,1.0,2.0,1.0,2.0,Jinnah Gardens,False,False,False,False,1,Brand New (2025)
2715,6.0,44.0,8.0,1.0,1.0,1.0,2.0,F-10,True,False,False,False,0,Modern Era
1137,6.0,20.0,7.0,2.0,2.0,2.0,3.0,F-10,False,False,False,False,0,Modern Era
6400,6.0,40.0,5.0,2.0,2.0,1.0,2.0,Kashmir Highway,False,False,False,False,0,Recently Built
4133,5.0,8.0,4.0,1.0,2.0,1.0,2.0,MPCHS - Multi Gardens,False,False,False,False,0,Brand New (2025)
3940,6.0,12.0,5.0,2.0,2.0,1.0,2.0,DHA Phase 1,False,False,False,False,0,Brand New (2025)
130,3.0,8.0,3.0,1.0,1.0,1.0,2.0,DHA Valley,False,False,False,False,0,Brand New (2025)
177,6.0,7.0,5.0,1.0,2.0,1.0,2.0,G-15,True,False,True,False,1,Brand New (2025)
4267,6.0,20.0,7.0,1.0,1.0,1.0,3.0,F-11,False,False,False,False,0,Modern Era
3494,7.0,14.0,6.0,1.0,2.0,2.0,2.0,G-13,False,False,False,False,0,Brand New (2025)
5007,6.0,10.0,5.0,2.0,2.0,1.0,2.0,Bahria Enclave,False,False,False,False,0,Brand New (2025)
6367,7.0,9.0,8.0,1.0,1.0,1.0,3.0,Bahria Enclave,False,False,False,True,0,Brand New (2025)
6266,4.0,5.0,4.0,1.0,1.0,1.0,2.0,MPCHS - Multi Gardens,False,False,False,False,1,Brand New (2025)
3340,6.0,20.0,9.0,1.0,2.0,1.0,3.0,G-13,False,False,True,False,0,Brand New (2025)
2820,6.0,8.0,4.0,1.0,2.0,1.0,2.0,MPCHS - Multi Gardens,True,False,True,False,0,Brand New (2025)
4917,6.0,8.0,5.0,1.0,1.0,1.0,1.0,G-13,False,False,False,False,0,Recently Built
5398,2.0,3.0,2.0,1.0,1.0,2.0,1.0,Arsalan Town,True,False,True,False,0,Brand New (2025)
2862,4.0,20.0,3.0,1.0,2.0,1.0,1.0,DHA Phase 2,False,False,False,False,0,Modern Era
5807,4.0,4.0,4.0,1.0,1.0,1.0,2.0,D-12,False,False,False,False,0,Recently Built
4832,6.0,20.0,6.0,2.0,1.0,2.0,2.0,G-13,True,False,False,True,0,Brand New (2025)
4292,6.0,11.0,6.0,1.0,2.0,1.0,2.0,D-12,False,False,True,False,0,Brand New (2025)
2763,5.0,4.0,4.0,1.0,2.0,1.0,2.0,G-14,True,False,False,False,1,Brand New (2025)
2471,6.0,7.0,5.0,1.0,2.0,1.0,2.0,FECHS,False,False,False,False,1,Brand New (2025)
757,6.0,8.0,5.0,1.0,2.0,1.0,2.0,G-13,True,False,True,False,0,Brand New (2025)
2752,4.0,6.0,3.0,1.0,2.0,1.0,1.0,Ghauri Town,False,False,False,False,0,Recently Built
3900,5.0,4.0,4.0,1.0,2.0,1.0,2.0,G-13,False,False,False,False,0,Brand New (2025)
3312,3.0,6.0,3.0,1.0,2.0,1.0,2.0,MPCHS - Multi Gardens,False,False,False,True,1,Brand New (2025)
1856,4.0,5.0,3.0,1.0,1.0,1.0,2.0,DHA Phase 5,False,False,False,False,1,Brand New (2025)
3440,2.0,6.0,3.0,1.0,1.0,1.0,2.0,G-9,True,False,False,False,1,Brand New (2025)
1377,6.0,10.0,6.0,1.0,2.0,1.0,2.0,E-11,False,False,False,False,0,Modern Era
5717,5.0,20.0,5.0,1.0,1.0,1.0,2.0,G-10,False,False,False,True,0,Recently Built
5677,5.0,20.0,6.0,1.0,2.0,2.0,2.0,DHA Phase 2,False,False,False,False,0,Brand New (2025)
1616,6.0,8.0,7.0,1.0,3.0,1.0,3.0,D-12,False,True,True,True,0,Brand New (2025)
3828,6.0,14.0,6.0,2.0,2.0,2.0,2.0,I-8,False,False,False,False,0,Modern Era
3253,6.0,20.0,6.0,2.0,2.0,2.0,2.0,DHA Phase 2,False,False,False,False,0,Brand New (2025)
621,4.0,4.0,4.0,1.0,1.0,1.0,2.0,D-12,False,False,False,False,0,Recently Built
1339,5.0,12.0,4.0,1.0,2.0,1.0,1.0,Bani Gala,False,False,False,False,0,Modern Era
4934,5.0,22.0,5.0,1.0,2.0,1.0,3.0,F-6,False,False,False,False,0,Recently Built
704,6.0,10.0,4.0,1.0,2.0,1.0,2.0,Bani Gala,False,False,True,False,1,Brand New (2025)
3025,7.0,20.0,5.0,1.0,2.0,2.0,2.0,D-17,False,False,False,False,0,Brand New (2025)
4893,6.0,7.0,5.0,1.0,2.0,1.0,1.0,G-13,False,False,False,False,0,Recently Built
2512,6.0,10.0,5.0,1.0,2.0,1.0,2.0,Top City 1,False,False,False,False,1,Recently Built
6307,6.0,8.0,7.0,1.0,3.0,1.0,3.0,D-12,False,False,False,False,0,Brand New (2025)
4947,4.0,6.0,4.0,1.0,2.0,1.0,2.0,Korang Town,False,False,False,False,0,Brand New (2025)
2179,7.0,20.0,9.0,1.0,2.0,1.0,3.0,D-12,True,False,False,False,1,Recently Built
3833,6.0,12.0,6.0,1.0,2.0,1.0,2.0,I-8,False,False,False,False,0,Established
1735,3.0,5.0,3.0,1.0,1.0,1.0,1.0,Shah Allah Ditta,True,False,False,False,0,Recently Built
3594,5.0,9.0,5.0,1.0,2.0,1.0,2.0,G-8,True,False,False,False,0,Vintage
3877,5.0,6.0,5.0,1.0,2.0,1.0,2.0,G-14,True,False,False,False,0,Recently Built
2483,5.0,5.0,5.0,1.0,2.0,1.0,2.0,I-10,False,False,False,False,0,Brand New (2025)
6230,6.0,8.0,4.0,1.0,2.0,1.0,2.0,Faisal Town Phase 1,False,False,True,False,0,Recently Built
2924,7.0,42.0,10.0,1.0,2.0,3.0,2.0,E-7,True,False,False,False,0,Modern Era
5947,5.0,20.0,5.0,2.0,2.0,2.0,2.0,DHA Phase 2,False,False,False,False,0,Brand New (2025)
3190,3.0,7.0,2.0,1.0,1.0,1.0,1.0,PECHS,False,False,False,False,0,Recently Built
1174,5.0,10.0,5.0,1.0,2.0,1.0,2.0,D-12,True,False,False,False,0,Brand New (2025)
2973,6.0,8.0,5.0,1.0,2.0,1.0,2.0,Bahria Enclave,False,False,False,False,0,Brand New (2025)
6320,7.0,40.0,7.0,1.0,2.0,1.0,2.0,F-7,False,False,False,False,0,Brand New (2025)
4545,6.0,14.0,8.0,1.0,1.0,1.0,2.0,G-10,True,False,False,True,0,Brand New (2025)
1817,5.0,4.0,4.0,2.0,2.0,1.0,3.0,Bani Gala,False,False,False,False,0,Recently Built
4927,6.0,10.0,6.0,1.0,1.0,1.0,3.0,Faisal Hills,False,False,False,False,0,Modern Era
3994,6.0,11.0,4.0,1.0,2.0,1.0,2.0,Bani Gala,False,False,False,False,1,Brand New (2025)
5986,6.0,5.0,6.0,1.0,1.0,1.0,2.0,Bani Gala,False,False,True,False,1,Brand New (2025)
3238,5.0,8.0,5.0,1.0,2.0,1.0,1.0,DHA Phase 5,False,False,False,False,0,Brand New (2025)
5903,6.0,10.0,5.0,1.0,2.0,1.0,2.0,B-17,False,False,True,False,0,Brand New (2025)
1514,6.0,7.0,6.0,1.0,2.0,1.0,2.0,Bhara kahu,False,False,False,True,1,Brand New (2025)
2795,3.0,7.0,4.0,1.0,2.0,1.0,2.0,I-10,False,False,False,False,0,Recently Built
3633,4.0,20.0,3.0,1.0,2.0,2.0,2.0,Naval Anchorage,False,False,False,False,0,Recently Built
4209,7.0,26.0,6.0,2.0,2.0,1.0,1.0,F-8,False,False,False,False,0,Recently Built
887,3.0,4.0,3.0,1.0,1.0,1.0,2.0,D-12,False,False,False,False,0,Brand New (2025)
1922,5.0,5.0,4.0,1.0,1.0,1.0,2.0,D-12,False,False,True,False,0,Modern Era
2761,6.0,10.0,6.0,1.0,2.0,1.0,2.0,D-17,True,False,False,False,1,Brand New (2025)
3454,7.0,7.0,6.0,1.0,2.0,1.0,2.0,G-13,False,False,False,False,0,Brand New (2025)
3612,5.0,5.0,4.0,1.0,2.0,1.0,2.0,Bani Gala,False,False,False,False,0,Brand New (2025)
3175,5.0,8.0,5.0,2.0,1.0,1.0,2.0,MPCHS - Multi Gardens,False,False,False,False,1,Brand New (2025)
5568,14.0,24.0,14.0,1.0,2.0,2.0,2.0,Murree Expressway,False,False,False,False,0,Future
2624,6.0,9.0,5.0,1.0,2.0,1.0,1.0,Bahria Town,False,False,False,False,0,Recently Built
6424,6.0,5.0,4.0,1.0,2.0,1.0,2.0,MPCHS - Multi Gardens,False,False,True,True,0,Brand New (2025)
179,6.0,20.0,9.0,2.0,2.0,1.0,3.0,DHA Phase 2,True,False,False,False,0,Brand New (2025)
4846,6.0,20.0,6.0,2.0,1.0,1.0,2.0,DHA Phase 2,True,True,False,False,0,Recently Built
101,5.0,5.0,4.0,1.0,2.0,1.0,2.0,B-17,False,False,False,True,0,Brand New (2025)
4276,6.0,12.0,5.0,1.0,2.0,1.0,2.0,DHA Phase 2,False,False,False,True,0,Brand New (2025)
3045,7.0,7.0,4.0,1.0,2.0,1.0,1.0,FECHS,False,False,False,False,0,Brand New (2025)
1030,6.0,9.0,5.0,1.0,2.0,2.0,2.0,Bahria Enclave,True,False,True,False,0,Brand New (2025)
1912,7.0,26.0,6.0,2.0,2.0,1.0,2.0,F-8,False,False,False,False,1,Recently Built
5913,6.0,5.0,4.0,1.0,2.0,1.0,2.0,MPCHS - Multi Gardens,False,False,True,False,0,Brand New (2025)
2744,6.0,20.0,6.0,2.0,2.0,1.0,2.0,DHA Phase 2,False,False,False,False,0,Brand New (2025)
3414,5.0,7.0,4.0,1.0,1.0,1.0,2.0,Faisal Town Phase 1,False,True,False,True,1,Brand New (2025)
6073,6.0,24.0,8.0,2.0,2.0,2.0,3.0,I-8,False,False,False,False,0,Modern Era
5645,6.0,20.0,5.0,2.0,2.0,2.0,2.0,F-8,True,False,False,False,0,Recently Built
2018,6.0,7.0,5.0,1.0,2.0,1.0,1.0,Soan Garden,False,False,True,False,1,Recently Built
2750,6.0,7.0,5.0,1.0,2.0,1.0,2.0,G-13,False,False,False,False,1,Brand New (2025)
4382,6.0,20.0,7.0,1.0,2.0,1.0,2.0,Soan Garden,True,False,False,False,0,Brand New (2025)
1923,6.0,15.0,7.0,1.0,1.0,1.0,1.0,Bahria Garden City,False,False,False,False,0,Brand New (2025)
3776,2.0,3.0,2.0,1.0,1.0,1.0,1.0,Bhara kahu,False,False,True,False,0,Brand New (2025)
6326,6.0,10.0,5.0,1.0,2.0,1.0,2.0,Bahria Town,False,False,False,False,0,Brand New (2025)
5542,6.0,20.0,5.0,2.0,1.0,1.0,2.0,DHA Phase 2,False,False,False,True,0,Brand New (2025)
4874,6.0,26.0,5.0,2.0,2.0,2.0,3.0,F-6,True,False,False,False,1,Recently Built
544,6.0,10.0,8.0,1.0,2.0,1.0,1.0,D-12,False,False,False,False,0,Brand New (2025)
2829,5.0,20.0,4.0,2.0,2.0,1.0,2.0,F-8,True,False,False,True,0,Recently Built
478,6.0,10.0,6.0,2.0,3.0,1.0,2.0,G-13,True,False,True,False,0,Recently Built
5139,4.0,5.0,4.0,1.0,2.0,1.0,2.0,Naval Anchorage,False,False,False,False,0,Recently Built
5685,4.0,5.0,3.0,1.0,1.0,1.0,1.0,Bani Gala,False,False,False,False,1,Brand New (2025)
3481,4.0,11.0,3.0,1.0,1.0,1.0,2.0,DHA Phase 1,False,True,False,False,0,Modern Era
2392,6.0,20.0,5.0,1.0,1.0,1.0,2.0,DHA Phase 2,True,False,False,False,0,Brand New (2025)
1614,2.0,5.0,2.0,1.0,1.0,1.0,1.0,DHA Valley,False,False,False,False,0,Future
6293,3.0,5.0,2.0,1.0,1.0,1.0,1.0,Bani Gala,False,False,False,False,0,Brand New (2025)
2877,3.0,5.0,2.0,1.0,1.0,1.0,1.0,Bani Gala,False,False,False,False,0,Brand New (2025)
4373,6.0,8.0,4.0,1.0,2.0,1.0,2.0,MPCHS - Multi Gardens,True,False,False,False,0,Brand New (2025)
5344,4.0,4.0,4.0,1.0,2.0,1.0,2.0,G-13,False,False,False,False,1,Modern Era
6413,6.0,10.0,6.0,1.0,2.0,1.0,2.0,Faisal Town Phase 1,False,False,False,False,0,Recently Built
5073,5.0,5.0,4.0,1.0,2.0,1.0,2.0,PWD Housing Scheme,False,False,False,False,0,Brand New (2025)
3503,4.0,5.0,4.0,1.0,2.0,1.0,2.0,Ghauri Town,False,False,False,False,0,Recently Built
5723,6.0,20.0,8.0,1.0,3.0,1.0,3.0,F-10,False,True,False,False,0,Recently Built
1951,6.0,10.0,6.0,1.0,3.0,1.0,2.0,Bahria Enclave,True,False,False,False,0,Brand New (2025)
459,6.0,8.0,4.0,1.0,2.0,1.0,1.0,MPCHS - Multi Gardens,False,False,True,False,0,Recently Built
2409,5.0,10.0,5.0,1.0,2.0,1.0,1.0,DHA Phase 5,False,False,False,False,1,Brand New (2025)
5524,7.0,14.0,6.0,1.0,2.0,1.0,2.0,G-15,False,False,False,False,0,Recently Built
3054,6.0,18.0,6.0,2.0,2.0,2.0,3.0,F-8,True,False,True,False,0,Brand New (2025)
4353,6.0,20.0,5.0,2.0,2.0,1.0,1.0,DHA Phase 2,False,True,False,False,0,Brand New (2025)
3274,6.0,7.0,5.0,1.0,2.0,1.0,2.0,FECHS,False,False,False,False,0,Brand New (2025)
2488,5.0,6.0,5.0,1.0,2.0,1.0,2.0,I-14,False,False,False,False,1,Brand New (2025)
2876,6.0,7.0,5.0,1.0,2.0,2.0,2.0,Jinnah Gardens,False,False,False,False,0,Brand New (2025)
353,4.0,5.0,3.0,1.0,2.0,1.0,2.0,B-17,False,False,True,False,0,Brand New (2025)
5299,7.0,40.0,7.0,1.0,2.0,1.0,2.0,F-7,False,False,False,False,0,Recently Built
3030,6.0,5.0,4.0,1.0,2.0,1.0,2.0,Faisal Town Phase 1,True,False,False,False,0,Brand New (2025)
992,6.0,20.0,6.0,1.0,1.0,1.0,2.0,D-12,False,False,False,False,0,Brand New (2025)
1307,4.0,4.0,3.0,1.0,1.0,1.0,2.0,D-12,False,False,False,False,0,Recently Built
3403,6.0,5.0,6.0,1.0,2.0,1.0,2.0,Shaheen Town,True,False,True,False,1,Recently Built
3013,6.0,20.0,9.0,1.0,2.0,1.0,2.0,Soan Garden,False,False,True,True,0,Brand New (2025)
4268,6.0,12.0,6.0,1.0,2.0,1.0,2.0,I-8,False,False,False,False,0,Recently Built
187,4.0,7.0,5.0,2.0,2.0,2.0,2.0,G-10,False,False,False,False,0,Recently Built
2844,5.0,4.0,4.0,1.0,1.0,1.0,2.0,G-13,False,False,True,False,0,Brand New (2025)
2707,5.0,5.0,4.0,1.0,2.0,1.0,2.0,DHA Phase 5,False,False,False,False,0,Brand New (2025)
2336,7.0,22.0,8.0,2.0,2.0,2.0,3.0,F-8,True,False,False,False,0,Brand New (2025)
457,6.0,20.0,5.0,1.0,1.0,1.0,2.0,DHA Phase 2,True,False,False,False,0,Brand New (2025)
935,5.0,5.0,3.0,1.0,2.0,1.0,2.0,MPCHS - Multi Gardens,True,False,True,False,1,Brand New (2025)
3176,6.0,8.0,5.0,2.0,2.0,2.0,2.0,G-13,False,False,False,False,0,Brand New (2025)
5229,5.0,8.0,4.0,1.0,1.0,2.0,1.0,Gulberg Residencia,False,True,False,False,0,Recently Built
811,5.0,5.0,4.0,2.0,3.0,2.0,2.0,Mumtaz City,True,False,False,False,0,Modern Era
3235,6.0,7.0,5.0,1.0,2.0,2.0,2.0,FECHS,True,False,False,False,0,Brand New (2025)
152,6.0,24.0,9.0,2.0,3.0,1.0,3.0,I-8,False,False,False,False,0,Recently Built
776,6.0,20.0,6.0,1.0,2.0,1.0,2.0,DHA Phase 2,False,False,False,False,0,Brand New (2025)
289,6.0,20.0,6.0,1.0,2.0,2.0,1.0,PWD Housing Scheme,False,False,False,False,0,Established
1029,6.0,6.0,5.0,1.0,2.0,1.0,2.0,Korang Town,True,False,False,False,0,Brand New (2025)
5602,6.0,10.0,5.0,2.0,2.0,1.0,2.0,Shah Allah Ditta,False,False,False,False,0,Recently Built
4255,6.0,7.0,5.0,1.0,2.0,1.0,2.0,MPCHS - Multi Gardens,False,False,False,False,1,Brand New (2025)
5811,6.0,20.0,6.0,2.0,2.0,2.0,2.0,F-8,False,False,False,True,0,Established
2115,5.0,4.0,4.0,1.0,2.0,1.0,2.0,G-13,True,False,False,False,0,Brand New (2025)
3497,5.0,20.0,4.0,2.0,1.0,1.0,1.0,F-8,False,False,True,False,0,Vintage
5250,6.0,8.0,8.0,1.0,3.0,1.0,3.0,I-10,False,False,False,True,0,Recently Built
5401,6.0,10.0,5.0,1.0,2.0,1.0,2.0,Bahria Enclave,False,False,False,False,0,Recently Built
2154,5.0,22.0,4.0,2.0,1.0,1.0,2.0,F-8,False,False,False,False,0,Vintage
4645,3.0,7.0,2.0,1.0,1.0,1.0,1.0,Faisal Town Phase 1,False,False,False,False,0,Brand New (2025)
6125,5.0,9.0,5.0,2.0,2.0,2.0,2.0,PWD Housing Scheme,False,False,False,False,0,Recently Built
4079,6.0,7.0,5.0,1.0,2.0,1.0,2.0,Jinnah Gardens,False,False,False,False,0,Brand New (2025)
1226,4.0,5.0,4.0,1.0,2.0,1.0,2.0,DHA Phase 3,False,False,False,False,0,Brand New (2025)
252,6.0,20.0,6.0,2.0,2.0,2.0,2.0,G-13,False,False,False,False,0,Brand New (2025)
2166,4.0,4.0,4.0,1.0,2.0,1.0,1.0,G-13,False,False,True,False,0,Recently Built
3871,6.0,7.0,5.0,1.0,2.0,1.0,2.0,G-13,False,False,True,False,0,Recently Built
1371,4.0,6.0,4.0,1.0,2.0,1.0,2.0,G-10,False,False,False,False,1,Brand New (2025)
3007,5.0,8.0,5.0,1.0,2.0,1.0,2.0,E-11,False,False,False,False,1,Recently Built
3759,4.0,7.0,4.0,1.0,2.0,1.0,2.0,Bani Gala,True,False,True,True,1,Brand New (2025)
2429,6.0,22.0,6.0,1.0,2.0,1.0,2.0,F-6,True,False,True,False,0,Established
4319,4.0,6.0,4.0,1.0,2.0,1.0,2.0,G-9,False,False,False,True,1,Brand New (2025)
161,3.0,8.0,3.0,1.0,1.0,1.0,2.0,DHA Valley,False,False,False,False,0,Brand New (2025)
925,5.0,5.0,4.0,1.0,2.0,1.0,2.0,MPCHS - Multi Gardens,False,False,True,False,0,Brand New (2025)
2773,7.0,14.0,6.0,1.0,2.0,1.0,2.0,G-13,True,False,True,False,0,Brand New (2025)
3,6.0,5.0,5.0,1.0,2.0,1.0,2.0,D-12,True,False,True,False,0,Brand New (2025)
98,7.0,40.0,8.0,1.0,2.0,1.0,3.0,F-10,False,False,False,False,0,Established
2601,6.0,26.0,5.0,1.0,2.0,1.0,2.0,F-7,True,False,False,False,0,Recently Built
688,6.0,26.0,5.0,2.0,2.0,1.0,2.0,F-8,False,False,False,False,0,Recently Built
5,6.0,7.0,5.0,2.0,1.0,1.0,2.0,FECHS,False,False,False,False,0,Brand New (2025)
1815,5.0,5.0,4.0,1.0,1.0,1.0,2.0,Bani Gala,False,False,False,False,0,Brand New (2025)
1336,6.0,10.0,5.0,2.0,2.0,2.0,2.0,DHA Phase 2,False,False,False,False,0,Future
3824,5.0,7.0,5.0,1.0,2.0,1.0,2.0,G-15,False,False,False,False,0,Brand New (2025)
293,6.0,24.0,6.0,2.0,2.0,3.0,3.0,F-10,True,False,False,False,0,Brand New (2025)
1542,6.0,8.0,5.0,1.0,2.0,1.0,2.0,Faisal Town Phase 1,False,False,True,False,0,Brand New (2025)
3818,6.0,7.0,5.0,1.0,2.0,1.0,2.0,Bani Gala,False,False,False,False,0,Brand New (2025)
318,6.0,8.0,5.0,1.0,2.0,1.0,2.0,Faisal Town Phase 1,False,False,False,False,0,Brand New (2025)
4354,3.0,8.0,3.0,1.0,1.0,1.0,2.0,B-17,False,False,True,False,1,Brand New (2025)
5084,8.0,20.0,8.0,2.0,2.0,2.0,3.0,E-11,False,False,False,False,0,Recently Built
1669,6.0,20.0,7.0,1.0,2.0,1.0,2.0,Bahria Enclave,True,False,False,False,1,Brand New (2025)
5255,4.0,9.0,4.0,2.0,2.0,1.0,2.0,F-11,False,False,False,True,0,Established
5712,5.0,22.0,5.0,2.0,2.0,2.0,3.0,F-8,True,False,False,False,0,Vintage
5001,4.0,5.0,3.0,1.0,2.0,1.0,3.0,Bani Gala,False,False,False,False,1,Brand New (2025)
4266,7.0,20.0,5.0,1.0,1.0,2.0,2.0,DHA Phase 2,False,False,False,False,0,Brand New (2025)
3779,7.0,10.0,7.0,1.0,2.0,1.0,2.0,G-13,False,False,False,False,0,Brand New (2025)
3937,6.0,8.0,4.0,1.0,2.0,1.0,2.0,Mumtaz City,False,False,False,False,1,Brand New (2025)
2262,7.0,20.0,5.0,2.0,3.0,1.0,2.0,DHA Phase 2,False,False,False,False,0,Brand New (2025)
2393,4.0,7.0,3.0,1.0,1.0,1.0,2.0,River Garden,True,False,False,False,0,Recently Built
6245,5.0,13.0,5.0,1.0,2.0,1.0,1.0,Tarlai,False,True,False,False,0,Brand New (2025)
3426,7.0,20.0,8.0,2.0,2.0,2.0,2.0,G-13,False,False,False,False,0,Brand New (2025)
3990,6.0,8.0,6.0,1.0,1.0,1.0,2.0,Kuri Road,True,False,False,False,0,Recently Built
5247,4.0,6.0,4.0,1.0,2.0,1.0,1.0,I-10,False,False,False,False,0,Modern Era
5767,7.0,20.0,7.0,1.0,2.0,1.0,3.0,F-11,True,False,False,False,0,Recently Built
2963,6.0,26.0,6.0,2.0,2.0,2.0,1.0,F-11,False,False,True,False,0,Established
5294,7.0,10.0,7.0,1.0,2.0,1.0,2.0,D-17,False,False,True,False,0,Recently Built
3478,10.0,50.0,8.0,1.0,2.0,1.0,2.0,F-7,False,False,False,False,0,Recently Built
2932,5.0,4.0,5.0,1.0,2.0,1.0,2.0,G-13,False,False,True,False,0,Brand New (2025)
2610,5.0,8.0,5.0,1.0,2.0,1.0,2.0,Bani Gala,False,False,False,False,1,Brand New (2025)
1901,6.0,20.0,5.0,1.0,3.0,2.0,3.0,D-12,False,False,False,False,0,Brand New (2025)
4042,6.0,38.0,6.0,1.0,1.0,1.0,2.0,F-6,False,False,False,False,0,Recently Built
2294,6.0,10.0,5.0,1.0,2.0,1.0,2.0,Park View City,False,False,False,False,1,Recently Built
5883,5.0,5.0,4.0,1.0,2.0,1.0,2.0,MPCHS - Multi Gardens,False,False,True,False,0,Recently Built
3638,7.0,20.0,6.0,1.0,2.0,1.0,2.0,Soan Garden,True,False,False,False,1,Brand New (2025)
3895,5.0,7.0,4.0,1.0,2.0,1.0,2.0,E-18,False,False,False,False,0,Established
4124,4.0,8.0,4.0,1.0,2.0,1.0,2.0,B-17,False,False,False,False,0,Brand New (2025)
896,5.0,9.0,5.0,1.0,2.0,1.0,2.0,D-17,False,False,False,False,1,Recently Built
5217,7.0,20.0,8.0,2.0,2.0,2.0,2.0,Mumtaz City,False,False,False,False,0,Recently Built
2205,6.0,22.0,7.0,1.0,3.0,1.0,2.0,G-15,False,False,False,False,1,Brand New (2025)
148,6.0,10.0,7.0,1.0,2.0,1.0,2.0,Soan Garden,True,False,False,False,1,Modern Era
3363,2.0,5.0,2.0,1.0,2.0,1.0,2.0,DHA Valley,False,False,False,False,0,Recently Built
5058,7.0,8.0,5.0,1.0,2.0,1.0,2.0,Bahria Enclave,False,False,False,True,0,Brand New (2025)
1681,5.0,5.0,5.0,1.0,2.0,1.0,2.0,MPCHS - Multi Gardens,False,False,False,False,0,Recently Built
5572,6.0,20.0,6.0,1.0,2.0,2.0,2.0,F-11,False,False,False,False,0,Established
301,6.0,8.0,5.0,1.0,2.0,1.0,2.0,B-17,False,False,False,True,0,Brand New (2025)
86,3.0,5.0,2.0,1.0,1.0,1.0,1.0,Bani Gala,False,False,True,False,1,Brand New (2025)
6123,6.0,8.0,5.0,1.0,2.0,1.0,2.0,Bani Gala,False,False,False,False,1,Brand New (2025)
3074,6.0,20.0,5.0,2.0,2.0,1.0,3.0,DHA Phase 2,True,False,False,False,0,Brand New (2025)
4918,5.0,4.0,4.0,1.0,1.0,1.0,1.0,G-13,False,False,False,False,0,Recently Built
3241,4.0,5.0,4.0,1.0,1.0,1.0,2.0,Bahria Enclave,True,False,False,False,0,Recently Built
782,6.0,20.0,8.0,2.0,2.0,3.0,3.0,E-11,False,True,False,False,0,Modern Era
4223,5.0,12.0,5.0,1.0,2.0,1.0,2.0,Bani Gala,False,False,False,True,1,Brand New (2025)
171,6.0,20.0,6.0,2.0,2.0,2.0,2.0,Gulberg Residencia,True,True,False,True,0,Brand New (2025)
3172,6.0,24.0,6.0,2.0,2.0,1.0,2.0,I-8,False,False,False,False,0,Recently Built
1830,5.0,26.0,5.0,2.0,2.0,1.0,2.0,F-7,True,False,False,False,1,Recently Built
5643,6.0,24.0,7.0,1.0,1.0,1.0,2.0,D-12,True,False,False,False,0,Brand New (2025)
2934,5.0,14.0,5.0,1.0,2.0,1.0,2.0,G-11,False,False,False,False,0,Modern Era
5576,4.0,10.0,3.0,1.0,1.0,1.0,2.0,DHA Phase 1,False,False,False,False,0,Recently Built
5242,4.0,5.0,4.0,1.0,1.0,3.0,2.0,National Police Foundation O-9,False,False,False,False,0,Modern Era
3079,2.0,5.0,2.0,2.0,1.0,1.0,1.0,DHA Valley,False,False,False,False,0,Modern Era
713,3.0,5.0,2.0,1.0,1.0,1.0,1.0,Bani Gala,False,False,True,False,0,Brand New (2025)
2467,6.0,10.0,6.0,2.0,2.0,2.0,1.0,Top City 1,False,False,False,False,0,Brand New (2025)
6289,6.0,10.0,5.0,1.0,2.0,1.0,2.0,Bani Gala,True,False,False,False,1,Brand New (2025)
4616,5.0,7.0,4.0,1.0,2.0,1.0,2.0,Jinnah Gardens,True,False,False,False,1,Recently Built
5059,7.0,20.0,6.0,2.0,2.0,1.0,2.0,DHA Phase 2,True,False,False,False,0,Brand New (2025)
5667,6.0,7.0,6.0,1.0,2.0,1.0,3.0,I-10,True,False,False,False,0,Recently Built
5116,5.0,8.0,4.0,1.0,1.0,1.0,2.0,Kuri Road,False,False,False,False,0,Modern Era
5418,6.0,12.0,5.0,1.0,1.0,1.0,2.0,MPCHS - Multi Gardens,True,False,False,False,0,Recently Built
2630,6.0,8.0,7.0,1.0,2.0,1.0,3.0,Faisal Town Phase 1,True,False,False,False,0,Brand New (2025)
3552,6.0,10.0,7.0,1.0,2.0,1.0,3.0,Bani Gala,False,False,False,False,0,Brand New (2025)
6086,6.0,42.0,6.0,2.0,2.0,1.0,2.0,F-6,True,False,False,False,0,Established
1335,6.0,20.0,5.0,2.0,2.0,1.0,1.0,DHA Phase 2,True,True,False,False,0,Future
2453,5.0,26.0,5.0,1.0,1.0,1.0,2.0,G-6,False,False,False,False,0,Recently Built
1479,5.0,4.0,4.0,2.0,2.0,1.0,2.0,G-13,False,False,False,False,0,Brand New (2025)
1489,2.0,32.0,2.0,2.0,2.0,2.0,2.0,E-7,False,False,False,False,0,Established
1285,9.0,20.0,8.0,1.0,2.0,1.0,2.0,G-13,False,False,False,False,0,Recently Built
1944,4.0,5.0,4.0,1.0,2.0,1.0,2.0,B-17,True,False,False,True,0,Recently Built
4053,6.0,10.0,5.0,1.0,2.0,1.0,2.0,Bahria Enclave,False,False,False,False,0,Brand New (2025)
5977,6.0,10.0,5.0,1.0,2.0,2.0,2.0,Bahria Enclave,False,False,False,False,0,Brand New (2025)
